# compute_trace v1
# model=/data/local/tmp/moe-stream/Qwen3-30B-A3B-Q4_0.gguf arch=qwen3moe n_layer=48 n_threads=4 io_threads=4 o_direct=1 overlap=1
turn,phase,step,seq,layer,op,name,wall_ns,majflt
0,1,143,44,21,LAYER,blk.21,3377239,0
0,1,143,45,22,LAYER,blk.22,611250,0
0,1,143,46,22,LAYER,blk.22,2130469,0
0,1,143,47,23,LAYER,blk.23,610833,0
0,1,143,48,23,LAYER,blk.23,2643073,0
0,1,143,49,24,LAYER,blk.24,592656,0
0,1,143,50,24,LAYER,blk.24,998230,0
0,1,143,51,25,LAYER,blk.25,594531,0
0,1,143,52,25,LAYER,blk.25,986250,0
0,1,143,53,26,LAYER,blk.26,598646,0
0,1,143,54,26,LAYER,blk.26,983489,0
0,1,143,55,27,LAYER,blk.27,571094,0
0,1,143,56,27,LAYER,blk.27,996302,0
0,1,143,57,28,LAYER,blk.28,606354,0
0,1,143,58,28,LAYER,blk.28,979063,0
0,1,143,59,29,LAYER,blk.29,594219,0
0,1,143,60,29,LAYER,blk.29,979010,0
0,1,143,61,30,LAYER,blk.30,588021,0
0,1,143,62,30,LAYER,blk.30,1008854,0
0,1,143,63,31,LAYER,blk.31,590625,0
0,1,143,64,31,LAYER,blk.31,992292,0
0,1,143,65,32,LAYER,blk.32,580729,0
0,1,143,66,32,LAYER,blk.32,988125,0
0,1,143,67,33,LAYER,blk.33,604166,0
0,1,143,68,33,LAYER,blk.33,2756042,0
0,1,143,69,34,LAYER,blk.34,512761,0
0,1,143,70,34,LAYER,blk.34,2536406,0
0,1,143,71,35,LAYER,blk.35,534375,0
0,1,143,72,35,LAYER,blk.35,1992760,0
0,1,143,73,36,LAYER,blk.36,541563,0
0,1,143,74,36,LAYER,blk.36,2186458,0
0,1,143,75,37,LAYER,blk.37,526875,0
0,1,143,76,37,LAYER,blk.37,1979792,0
0,1,143,77,38,LAYER,blk.38,523489,0
0,1,143,78,38,LAYER,blk.38,959375,0
0,1,143,79,39,LAYER,blk.39,536146,0
0,1,143,80,39,LAYER,blk.39,963021,0
0,1,143,81,40,LAYER,blk.40,530365,0
0,1,143,82,40,LAYER,blk.40,1086927,0
0,1,143,83,41,LAYER,blk.41,583593,0
0,1,143,84,41,LAYER,blk.41,1009219,0
0,1,143,85,42,LAYER,blk.42,587083,0
0,1,143,86,42,LAYER,blk.42,991355,0
0,1,143,87,43,LAYER,blk.43,571198,0
0,1,143,88,43,LAYER,blk.43,1006770,0
0,1,143,89,44,LAYER,blk.44,580261,0
0,1,143,90,44,LAYER,blk.44,2787239,0
0,1,143,91,45,LAYER,blk.45,557240,0
0,1,143,92,45,LAYER,blk.45,2147812,0
0,1,143,93,46,LAYER,blk.46,540313,0
0,1,143,94,46,LAYER,blk.46,982240,0
0,1,143,95,47,LAYER,blk.47,552864,0
0,1,143,96,-1,LAYER,post,10306979,0
0,1,144,0,-1,LAYER,pre,216875,1
0,1,144,1,0,LAYER,blk.0,499948,2
0,1,144,2,0,LAYER,blk.0,2186771,0
0,1,144,3,1,LAYER,blk.1,521979,2
0,1,144,4,1,LAYER,blk.1,5704792,0
0,1,144,5,2,LAYER,blk.2,489427,2
0,1,144,6,2,LAYER,blk.2,1844479,0
0,1,144,7,3,LAYER,blk.3,482917,2
0,1,144,8,3,LAYER,blk.3,6241667,0
0,1,144,9,4,LAYER,blk.4,498385,2
0,1,144,10,4,LAYER,blk.4,5672604,0
0,1,144,11,5,LAYER,blk.5,609271,2
0,1,144,12,5,LAYER,blk.5,2944635,0
0,1,144,13,6,LAYER,blk.6,627396,2
0,1,144,14,6,LAYER,blk.6,1027240,0
0,1,144,15,7,LAYER,blk.7,629271,2
0,1,144,16,7,LAYER,blk.7,2179635,0
0,1,144,17,8,LAYER,blk.8,635781,2
0,1,144,18,8,LAYER,blk.8,2193229,0
0,1,144,19,9,LAYER,blk.9,622917,2
0,1,144,20,9,LAYER,blk.9,2685833,0
0,1,144,21,10,LAYER,blk.10,632448,2
0,1,144,22,10,LAYER,blk.10,1728177,0
0,1,144,23,11,LAYER,blk.11,655521,2
0,1,144,24,11,LAYER,blk.11,4730521,0
0,1,144,25,12,LAYER,blk.12,645990,2
0,1,144,26,12,LAYER,blk.12,2089948,0
0,1,144,27,13,LAYER,blk.13,665833,2
0,1,144,28,13,LAYER,blk.13,1074323,0
0,1,144,29,14,LAYER,blk.14,666250,2
0,1,144,30,14,LAYER,blk.14,1070260,0
0,1,144,31,15,LAYER,blk.15,638438,2
0,1,144,32,15,LAYER,blk.15,3425000,0
0,1,144,33,16,LAYER,blk.16,660677,2
0,1,144,34,16,LAYER,blk.16,2770937,0
0,1,144,35,17,LAYER,blk.17,645105,2
0,1,144,36,17,LAYER,blk.17,2921093,0
0,1,144,37,18,LAYER,blk.18,633542,2
0,1,144,38,18,LAYER,blk.18,1061823,0
0,1,144,39,19,LAYER,blk.19,640521,2
0,1,144,40,19,LAYER,blk.19,1055468,0
0,1,144,41,20,LAYER,blk.20,645990,2
0,1,144,42,20,LAYER,blk.20,2998177,0
0,1,144,43,21,LAYER,blk.21,652448,2
0,1,144,44,21,LAYER,blk.21,1096094,0
0,1,144,45,22,LAYER,blk.22,646510,2
0,1,144,46,22,LAYER,blk.22,1058750,0
0,1,144,47,23,LAYER,blk.23,639271,2
0,1,144,48,23,LAYER,blk.23,2065625,0
0,1,144,49,24,LAYER,blk.24,640938,2
0,1,144,50,24,LAYER,blk.24,2130312,0
0,1,144,51,25,LAYER,blk.25,653229,2
0,1,144,52,25,LAYER,blk.25,2144636,0
0,1,144,53,26,LAYER,blk.26,635416,2
0,1,144,54,26,LAYER,blk.26,1045209,0
0,1,144,55,27,LAYER,blk.27,622604,2
0,1,144,56,27,LAYER,blk.27,2778073,0
0,1,144,57,28,LAYER,blk.28,580885,2
0,1,144,58,28,LAYER,blk.28,2886250,0
0,1,144,59,29,LAYER,blk.29,583073,2
0,1,144,60,29,LAYER,blk.29,2840000,0
0,1,144,61,30,LAYER,blk.30,602552,2
0,1,144,62,30,LAYER,blk.30,969792,0
0,1,144,63,31,LAYER,blk.31,739375,2
0,1,144,64,31,LAYER,blk.31,2310625,0
0,1,144,65,32,LAYER,blk.32,597552,2
0,1,144,66,32,LAYER,blk.32,2982344,0
0,1,144,67,33,LAYER,blk.33,606093,2
0,1,144,68,33,LAYER,blk.33,2377709,0
0,1,144,69,34,LAYER,blk.34,665208,2
0,1,144,70,34,LAYER,blk.34,1980625,0
0,1,144,71,35,LAYER,blk.35,655625,2
0,1,144,72,35,LAYER,blk.35,2126667,0
0,1,144,73,36,LAYER,blk.36,647812,2
0,1,144,74,36,LAYER,blk.36,1948386,0
0,1,144,75,37,LAYER,blk.37,680156,2
0,1,144,76,37,LAYER,blk.37,4062916,0
0,1,144,77,38,LAYER,blk.38,642396,2
0,1,144,78,38,LAYER,blk.38,2070261,0
0,1,144,79,39,LAYER,blk.39,654010,2
0,1,144,80,39,LAYER,blk.39,1787292,0
0,1,144,81,40,LAYER,blk.40,643750,2
0,1,144,82,40,LAYER,blk.40,1070156,0
0,1,144,83,41,LAYER,blk.41,658698,2
0,1,144,84,41,LAYER,blk.41,2257396,0
0,1,144,85,42,LAYER,blk.42,657031,2
0,1,144,86,42,LAYER,blk.42,2321563,0
0,1,144,87,43,LAYER,blk.43,654895,2
0,1,144,88,43,LAYER,blk.43,1078230,0
0,1,144,89,44,LAYER,blk.44,638541,1
0,1,144,90,44,LAYER,blk.44,1056198,0
0,1,144,91,45,LAYER,blk.45,651823,2
0,1,144,92,45,LAYER,blk.45,1039792,0
0,1,144,93,46,LAYER,blk.46,599479,2
0,1,144,94,46,LAYER,blk.46,2467344,0
0,1,144,95,47,LAYER,blk.47,593281,2
0,1,144,96,-1,LAYER,post,11199896,0
0,1,145,0,-1,LAYER,pre,61302,1
0,1,145,1,0,LAYER,blk.0,507604,0
0,1,145,2,0,LAYER,blk.0,989532,0
0,1,145,3,1,LAYER,blk.1,524791,0
0,1,145,4,1,LAYER,blk.1,2481094,0
0,1,145,5,2,LAYER,blk.2,534896,0
0,1,145,6,2,LAYER,blk.2,3074948,0
0,1,145,7,3,LAYER,blk.3,532187,0
0,1,145,8,3,LAYER,blk.3,966563,0
0,1,145,9,4,LAYER,blk.4,536302,0
0,1,145,10,4,LAYER,blk.4,2795417,0
0,1,145,11,5,LAYER,blk.5,510052,0
0,1,145,12,5,LAYER,blk.5,1968177,0
0,1,145,13,6,LAYER,blk.6,540937,0
0,1,145,14,6,LAYER,blk.6,2865365,0
0,1,145,15,7,LAYER,blk.7,523646,0
0,1,145,16,7,LAYER,blk.7,2389010,0
0,1,145,17,8,LAYER,blk.8,570052,0
0,1,145,18,8,LAYER,blk.8,1936198,0
0,1,145,19,9,LAYER,blk.9,547344,0
0,1,145,20,9,LAYER,blk.9,3058281,0
0,1,145,21,10,LAYER,blk.10,568125,0
0,1,145,22,10,LAYER,blk.10,2582656,0
0,1,145,23,11,LAYER,blk.11,548334,0
0,1,145,24,11,LAYER,blk.11,2426041,0
0,1,145,25,12,LAYER,blk.12,640729,0
0,1,145,26,12,LAYER,blk.12,2857865,0
0,1,145,27,13,LAYER,blk.13,638281,0
0,1,145,28,13,LAYER,blk.13,2183438,0
0,1,145,29,14,LAYER,blk.14,639166,0
0,1,145,30,14,LAYER,blk.14,1106094,0
0,1,145,31,15,LAYER,blk.15,634896,0
0,1,145,32,15,LAYER,blk.15,2086510,0
0,1,145,33,16,LAYER,blk.16,635625,0
0,1,145,34,16,LAYER,blk.16,1113073,0
0,1,145,35,17,LAYER,blk.17,636407,0
0,1,145,36,17,LAYER,blk.17,2795520,0
0,1,145,37,18,LAYER,blk.18,593178,0
0,1,145,38,18,LAYER,blk.18,1846041,0
0,1,145,39,19,LAYER,blk.19,598177,0
0,1,145,40,19,LAYER,blk.19,2961979,0
0,1,145,41,20,LAYER,blk.20,590261,0
0,1,145,42,20,LAYER,blk.20,1023646,0
0,1,145,43,21,LAYER,blk.21,607396,0
0,1,145,44,21,LAYER,blk.21,1012760,0
0,1,145,45,22,LAYER,blk.22,604896,0
0,1,145,46,22,LAYER,blk.22,1757656,0
0,1,145,47,23,LAYER,blk.23,601250,0
0,1,145,48,23,LAYER,blk.23,2188438,0
0,1,145,49,24,LAYER,blk.24,562916,0
0,1,145,50,24,LAYER,blk.24,2786250,0
0,1,145,51,25,LAYER,blk.25,565469,0
0,1,145,52,25,LAYER,blk.25,978073,0
0,1,145,53,26,LAYER,blk.26,567864,0
0,1,145,54,26,LAYER,blk.26,1004271,0
0,1,145,55,27,LAYER,blk.27,567657,0
0,1,145,56,27,LAYER,blk.27,973385,0
0,1,145,57,28,LAYER,blk.28,562656,0
0,1,145,58,28,LAYER,blk.28,952240,0
0,1,145,59,29,LAYER,blk.29,572969,0
0,1,145,60,29,LAYER,blk.29,952552,0
0,1,145,61,30,LAYER,blk.30,550937,0
0,1,145,62,30,LAYER,blk.30,2713021,0
0,1,145,63,31,LAYER,blk.31,552135,0
0,1,145,64,31,LAYER,blk.31,2039532,0
0,1,145,65,32,LAYER,blk.32,523958,0
0,1,145,66,32,LAYER,blk.32,910937,0
0,1,145,67,33,LAYER,blk.33,527865,0
0,1,145,68,33,LAYER,blk.33,2809427,0
0,1,145,69,34,LAYER,blk.34,542292,0
0,1,145,70,34,LAYER,blk.34,3781406,0
0,1,145,71,35,LAYER,blk.35,568438,0
0,1,145,72,35,LAYER,blk.35,969479,0
0,1,145,73,36,LAYER,blk.36,558593,0
0,1,145,74,36,LAYER,blk.36,2429532,0
0,1,145,75,37,LAYER,blk.37,547760,0
0,1,145,76,37,LAYER,blk.37,1060625,0
0,1,145,77,38,LAYER,blk.38,582604,0
0,1,145,78,38,LAYER,blk.38,1010104,0
0,1,145,79,39,LAYER,blk.39,588438,0
0,1,145,80,39,LAYER,blk.39,1002187,0
0,1,145,81,40,LAYER,blk.40,598750,0
0,1,145,82,40,LAYER,blk.40,1016667,0
0,1,145,83,41,LAYER,blk.41,592292,0
0,1,145,84,41,LAYER,blk.41,1037760,0
0,1,145,85,42,LAYER,blk.42,585052,0
0,1,145,86,42,LAYER,blk.42,1014844,0
0,1,145,87,43,LAYER,blk.43,572656,0
0,1,145,88,43,LAYER,blk.43,1001302,0
0,1,145,89,44,LAYER,blk.44,569063,0
0,1,145,90,44,LAYER,blk.44,998177,0
0,1,145,91,45,LAYER,blk.45,567604,0
0,1,145,92,45,LAYER,blk.45,977969,0
0,1,145,93,46,LAYER,blk.46,551614,0
0,1,145,94,46,LAYER,blk.46,978178,0
0,1,145,95,47,LAYER,blk.47,567708,0
0,1,145,96,-1,LAYER,post,11418021,0
0,1,146,0,-1,LAYER,pre,33906,0
0,1,146,1,0,LAYER,blk.0,469896,0
0,1,146,2,0,LAYER,blk.0,4927708,0
0,1,146,3,1,LAYER,blk.1,485156,0
0,1,146,4,1,LAYER,blk.1,3201042,0
0,1,146,5,2,LAYER,blk.2,477031,0
0,1,146,6,2,LAYER,blk.2,2858490,0
0,1,146,7,3,LAYER,blk.3,497187,0
0,1,146,8,3,LAYER,blk.3,2255000,0
0,1,146,9,4,LAYER,blk.4,499167,0
0,1,146,10,4,LAYER,blk.4,2848594,0
0,1,146,11,5,LAYER,blk.5,509948,0
0,1,146,12,5,LAYER,blk.5,4364479,0
0,1,146,13,6,LAYER,blk.6,553906,0
0,1,146,14,6,LAYER,blk.6,957396,0
0,1,146,15,7,LAYER,blk.7,556041,0
0,1,146,16,7,LAYER,blk.7,958386,0
0,1,146,17,8,LAYER,blk.8,592083,0
0,1,146,18,8,LAYER,blk.8,2153334,0
0,1,146,19,9,LAYER,blk.9,559531,0
0,1,146,20,9,LAYER,blk.9,956875,0
0,1,146,21,10,LAYER,blk.10,576302,0
0,1,146,22,10,LAYER,blk.10,1920521,0
0,1,146,23,11,LAYER,blk.11,553489,0
0,1,146,24,11,LAYER,blk.11,2716875,0
0,1,146,25,12,LAYER,blk.12,585938,0
0,1,146,26,12,LAYER,blk.12,2691823,0
0,1,146,27,13,LAYER,blk.13,588021,0
0,1,146,28,13,LAYER,blk.13,2370520,0
0,1,146,29,14,LAYER,blk.14,613802,0
0,1,146,30,14,LAYER,blk.14,1981198,0
0,1,146,31,15,LAYER,blk.15,593490,0
0,1,146,32,15,LAYER,blk.15,2967448,0
0,1,146,33,16,LAYER,blk.16,580781,0
0,1,146,34,16,LAYER,blk.16,2926146,0
0,1,146,35,17,LAYER,blk.17,601250,0
0,1,146,36,17,LAYER,blk.17,2402187,0
0,1,146,37,18,LAYER,blk.18,603334,0
0,1,146,38,18,LAYER,blk.18,1051823,0
0,1,146,39,19,LAYER,blk.19,614010,0
0,1,146,40,19,LAYER,blk.19,1036615,0
0,1,146,41,20,LAYER,blk.20,656875,0
0,1,146,42,20,LAYER,blk.20,3708333,0
0,1,146,43,21,LAYER,blk.21,589323,0
0,1,146,44,21,LAYER,blk.21,2704635,0
0,1,146,45,22,LAYER,blk.22,663698,0
0,1,146,46,22,LAYER,blk.22,1866563,0
0,1,146,47,23,LAYER,blk.23,612239,0
0,1,146,48,23,LAYER,blk.23,2498438,0
0,1,146,49,24,LAYER,blk.24,617552,0
0,1,146,50,24,LAYER,blk.24,1064114,0
0,1,146,51,25,LAYER,blk.25,595678,0
0,1,146,52,25,LAYER,blk.25,3975468,0
0,1,146,53,26,LAYER,blk.26,604479,0
0,1,146,54,26,LAYER,blk.26,2928698,0
0,1,146,55,27,LAYER,blk.27,618594,0
0,1,146,56,27,LAYER,blk.27,2015573,0
0,1,146,57,28,LAYER,blk.28,690104,0
0,1,146,58,28,LAYER,blk.28,4037240,0
0,1,146,59,29,LAYER,blk.29,652448,0
0,1,146,60,29,LAYER,blk.29,2203229,0
0,1,146,61,30,LAYER,blk.30,658333,0
0,1,146,62,30,LAYER,blk.30,1125365,0
0,1,146,63,31,LAYER,blk.31,650625,0
0,1,146,64,31,LAYER,blk.31,1092812,0
0,1,146,65,32,LAYER,blk.32,650157,0
0,1,146,66,32,LAYER,blk.32,3499010,0
0,1,146,67,33,LAYER,blk.33,640052,0
0,1,146,68,33,LAYER,blk.33,1965625,0
0,1,146,69,34,LAYER,blk.34,668698,0
0,1,146,70,34,LAYER,blk.34,2105521,0
0,1,146,71,35,LAYER,blk.35,649583,0
0,1,146,72,35,LAYER,blk.35,4208542,0
0,1,146,73,36,LAYER,blk.36,640260,0
0,1,146,74,36,LAYER,blk.36,2118698,0
0,1,146,75,37,LAYER,blk.37,643854,0
0,1,146,76,37,LAYER,blk.37,3008750,0
0,1,146,77,38,LAYER,blk.38,658698,0
0,1,146,78,38,LAYER,blk.38,1189844,0
0,1,146,79,39,LAYER,blk.39,658906,0
0,1,146,80,39,LAYER,blk.39,1176146,0
0,1,146,81,40,LAYER,blk.40,660729,0
0,1,146,82,40,LAYER,blk.40,2835156,0
0,1,146,83,41,LAYER,blk.41,664948,0
0,1,146,84,41,LAYER,blk.41,2744219,0
0,1,146,85,42,LAYER,blk.42,667083,0
0,1,146,86,42,LAYER,blk.42,2740834,0
0,1,146,87,43,LAYER,blk.43,692187,0
0,1,146,88,43,LAYER,blk.43,2122032,0
0,1,146,89,44,LAYER,blk.44,627291,0
0,1,146,90,44,LAYER,blk.44,2002604,0
0,1,146,91,45,LAYER,blk.45,625990,0
0,1,146,92,45,LAYER,blk.45,1106146,0
0,1,146,93,46,LAYER,blk.46,632291,0
0,1,146,94,46,LAYER,blk.46,2305313,0
0,1,146,95,47,LAYER,blk.47,637969,0
0,1,146,96,-1,LAYER,post,10847396,0
0,1,147,0,-1,LAYER,pre,41928,0
0,1,147,1,0,LAYER,blk.0,526875,0
0,1,147,2,0,LAYER,blk.0,4846093,0
0,1,147,3,1,LAYER,blk.1,565990,0
0,1,147,4,1,LAYER,blk.1,3088489,0
0,1,147,5,2,LAYER,blk.2,546355,0
0,1,147,6,2,LAYER,blk.2,1923437,0
0,1,147,7,3,LAYER,blk.3,557136,0
0,1,147,8,3,LAYER,blk.3,3161510,0
0,1,147,9,4,LAYER,blk.4,585833,0
0,1,147,10,4,LAYER,blk.4,1052448,0
0,1,147,11,5,LAYER,blk.5,592448,0
0,1,147,12,5,LAYER,blk.5,1077969,0
0,1,147,13,6,LAYER,blk.6,586458,0
0,1,147,14,6,LAYER,blk.6,1036615,0
0,1,147,15,7,LAYER,blk.7,589323,0
0,1,147,16,7,LAYER,blk.7,1037083,0
0,1,147,17,8,LAYER,blk.8,615938,0
0,1,147,18,8,LAYER,blk.8,2338489,0
0,1,147,19,9,LAYER,blk.9,604948,0
0,1,147,20,9,LAYER,blk.9,1037552,0
0,1,147,21,10,LAYER,blk.10,603698,0
0,1,147,22,10,LAYER,blk.10,1025990,0
0,1,147,23,11,LAYER,blk.11,654166,0
0,1,147,24,11,LAYER,blk.11,2001979,0
0,1,147,25,12,LAYER,blk.12,544948,0
0,1,147,26,12,LAYER,blk.12,947448,0
0,1,147,27,13,LAYER,blk.13,551146,0
0,1,147,28,13,LAYER,blk.13,1726146,0
0,1,147,29,14,LAYER,blk.14,546250,0
0,1,147,30,14,LAYER,blk.14,957969,0
0,1,147,31,15,LAYER,blk.15,545625,0
0,1,147,32,15,LAYER,blk.15,1659427,0
0,1,147,33,16,LAYER,blk.16,535156,0
0,1,147,34,16,LAYER,blk.16,2077500,0
0,1,147,35,17,LAYER,blk.17,509427,0
0,1,147,36,17,LAYER,blk.17,1904844,0
0,1,147,37,18,LAYER,blk.18,541458,0
0,1,147,38,18,LAYER,blk.18,935573,0
0,1,147,39,19,LAYER,blk.19,511458,0
0,1,147,40,19,LAYER,blk.19,892032,0
0,1,147,41,20,LAYER,blk.20,502239,0
0,1,147,42,20,LAYER,blk.20,1881354,0
0,1,147,43,21,LAYER,blk.21,490573,0
0,1,147,44,21,LAYER,blk.21,858959,0
0,1,147,45,22,LAYER,blk.22,495729,0
0,1,147,46,22,LAYER,blk.22,1825364,0
0,1,147,47,23,LAYER,blk.23,490365,0
0,1,147,48,23,LAYER,blk.23,1973906,0
0,1,147,49,24,LAYER,blk.24,496407,0
0,1,147,50,24,LAYER,blk.24,867656,0
0,1,147,51,25,LAYER,blk.25,494166,0
0,1,147,52,25,LAYER,blk.25,1915365,0
0,1,147,53,26,LAYER,blk.26,479948,0
0,1,147,54,26,LAYER,blk.26,855156,0
0,1,147,55,27,LAYER,blk.27,495521,0
0,1,147,56,27,LAYER,blk.27,836615,0
0,1,147,57,28,LAYER,blk.28,476041,0
0,1,147,58,28,LAYER,blk.28,1827761,0
0,1,147,59,29,LAYER,blk.29,471406,0
0,1,147,60,29,LAYER,blk.29,1811302,0
0,1,147,61,30,LAYER,blk.30,465000,0
0,1,147,62,30,LAYER,blk.30,853281,0
0,1,147,63,31,LAYER,blk.31,488229,0
0,1,147,64,31,LAYER,blk.31,1201459,0
0,1,147,65,32,LAYER,blk.32,469791,0
0,1,147,66,32,LAYER,blk.32,846511,0
0,1,147,67,33,LAYER,blk.33,489375,0
0,1,147,68,33,LAYER,blk.33,851094,0
0,1,147,69,34,LAYER,blk.34,472395,0
0,1,147,70,34,LAYER,blk.34,2450053,0
0,1,147,71,35,LAYER,blk.35,486927,0
0,1,147,72,35,LAYER,blk.35,2040677,0
0,1,147,73,36,LAYER,blk.36,443802,0
0,1,147,74,36,LAYER,blk.36,1945729,0
0,1,147,75,37,LAYER,blk.37,449062,0
0,1,147,76,37,LAYER,blk.37,834480,0
0,1,147,77,38,LAYER,blk.38,446510,0
0,1,147,78,38,LAYER,blk.38,844740,0
0,1,147,79,39,LAYER,blk.39,451093,0
0,1,147,80,39,LAYER,blk.39,847709,0
0,1,147,81,40,LAYER,blk.40,442343,0
0,1,147,82,40,LAYER,blk.40,829271,0
0,1,147,83,41,LAYER,blk.41,448854,0
0,1,147,84,41,LAYER,blk.41,2149323,0
0,1,147,85,42,LAYER,blk.42,445313,0
0,1,147,86,42,LAYER,blk.42,835052,0
0,1,147,87,43,LAYER,blk.43,442812,0
0,1,147,88,43,LAYER,blk.43,843750,0
0,1,147,89,44,LAYER,blk.44,444792,0
0,1,147,90,44,LAYER,blk.44,1917761,0
0,1,147,91,45,LAYER,blk.45,445885,0
0,1,147,92,45,LAYER,blk.45,850833,0
0,1,147,93,46,LAYER,blk.46,458177,0
0,1,147,94,46,LAYER,blk.46,877500,0
0,1,147,95,47,LAYER,blk.47,466667,0
0,1,147,96,-1,LAYER,post,8245052,0
0,1,148,0,-1,LAYER,pre,52917,1
0,1,148,1,0,LAYER,blk.0,453958,2
0,1,148,2,0,LAYER,blk.0,2795938,0
0,1,148,3,1,LAYER,blk.1,457500,2
0,1,148,4,1,LAYER,blk.1,2209687,0
0,1,148,5,2,LAYER,blk.2,406406,2
0,1,148,6,2,LAYER,blk.2,843021,0
0,1,148,7,3,LAYER,blk.3,412761,2
0,1,148,8,3,LAYER,blk.3,3010625,0
0,1,148,9,4,LAYER,blk.4,447083,2
0,1,148,10,4,LAYER,blk.4,2560573,0
0,1,148,11,5,LAYER,blk.5,441302,2
0,1,148,12,5,LAYER,blk.5,1809739,0
0,1,148,13,6,LAYER,blk.6,447032,2
0,1,148,14,6,LAYER,blk.6,3184010,0
0,1,148,15,7,LAYER,blk.7,450625,2
0,1,148,16,7,LAYER,blk.7,1020156,0
0,1,148,17,8,LAYER,blk.8,528490,2
0,1,148,18,8,LAYER,blk.8,2125208,0
0,1,148,19,9,LAYER,blk.9,520052,2
0,1,148,20,9,LAYER,blk.9,1877761,0
0,1,148,21,10,LAYER,blk.10,513229,2
0,1,148,22,10,LAYER,blk.10,2690885,0
0,1,148,23,11,LAYER,blk.11,517761,2
0,1,148,24,11,LAYER,blk.11,2605781,0
0,1,148,25,12,LAYER,blk.12,516979,2
0,1,148,26,12,LAYER,blk.12,986042,0
0,1,148,27,13,LAYER,blk.13,522760,2
0,1,148,28,13,LAYER,blk.13,988698,0
0,1,148,29,14,LAYER,blk.14,694531,2
0,1,148,30,14,LAYER,blk.14,963907,0
0,1,148,31,15,LAYER,blk.15,494791,2
0,1,148,32,15,LAYER,blk.15,3316094,0
0,1,148,33,16,LAYER,blk.16,508021,2
0,1,148,34,16,LAYER,blk.16,2590729,0
0,1,148,35,17,LAYER,blk.17,514115,2
0,1,148,36,17,LAYER,blk.17,963541,0
0,1,148,37,18,LAYER,blk.18,516302,2
0,1,148,38,18,LAYER,blk.18,963750,0
0,1,148,39,19,LAYER,blk.19,511667,2
0,1,148,40,19,LAYER,blk.19,955677,0
0,1,148,41,20,LAYER,blk.20,512709,2
0,1,148,42,20,LAYER,blk.20,2671302,0
0,1,148,43,21,LAYER,blk.21,503593,2
0,1,148,44,21,LAYER,blk.21,2011563,0
0,1,148,45,22,LAYER,blk.22,523437,2
0,1,148,46,22,LAYER,blk.22,953438,0
0,1,148,47,23,LAYER,blk.23,505417,2
0,1,148,48,23,LAYER,blk.23,983385,0
0,1,148,49,24,LAYER,blk.24,519010,2
0,1,148,50,24,LAYER,blk.24,975730,0
0,1,148,51,25,LAYER,blk.25,535572,2
0,1,148,52,25,LAYER,blk.25,2396459,0
0,1,148,53,26,LAYER,blk.26,522291,2
0,1,148,54,26,LAYER,blk.26,992761,0
0,1,148,55,27,LAYER,blk.27,508177,2
0,1,148,56,27,LAYER,blk.27,2347396,0
0,1,148,57,28,LAYER,blk.28,521771,2
0,1,148,58,28,LAYER,blk.28,2718541,0
0,1,148,59,29,LAYER,blk.29,523073,2
0,1,148,60,29,LAYER,blk.29,1904688,0
0,1,148,61,30,LAYER,blk.30,520989,2
0,1,148,62,30,LAYER,blk.30,950834,0
0,1,148,63,31,LAYER,blk.31,517604,2
0,1,148,64,31,LAYER,blk.31,942864,0
0,1,148,65,32,LAYER,blk.32,529011,2
0,1,148,66,32,LAYER,blk.32,951562,0
0,1,148,67,33,LAYER,blk.33,511042,2
0,1,148,68,33,LAYER,blk.33,948958,0
0,1,148,69,34,LAYER,blk.34,491511,2
0,1,148,70,34,LAYER,blk.34,3227708,0
0,1,148,71,35,LAYER,blk.35,504896,2
0,1,148,72,35,LAYER,blk.35,2097292,0
0,1,148,73,36,LAYER,blk.36,497604,2
0,1,148,74,36,LAYER,blk.36,955312,0
0,1,148,75,37,LAYER,blk.37,495834,2
0,1,148,76,37,LAYER,blk.37,952864,0
0,1,148,77,38,LAYER,blk.38,510052,1
0,1,148,78,38,LAYER,blk.38,919375,0
0,1,148,79,39,LAYER,blk.39,517292,2
0,1,148,80,39,LAYER,blk.39,3224062,0
0,1,148,81,40,LAYER,blk.40,480365,2
0,1,148,82,40,LAYER,blk.40,3834948,0
0,1,148,83,41,LAYER,blk.41,510885,2
0,1,148,84,41,LAYER,blk.41,1973282,0
0,1,148,85,42,LAYER,blk.42,543177,2
0,1,148,86,42,LAYER,blk.42,974010,0
0,1,148,87,43,LAYER,blk.43,575625,2
0,1,148,88,43,LAYER,blk.43,2810729,0
0,1,148,89,44,LAYER,blk.44,539531,1
0,1,148,90,44,LAYER,blk.44,1014271,0
0,1,148,91,45,LAYER,blk.45,554323,2
0,1,148,92,45,LAYER,blk.45,2932917,0
0,1,148,93,46,LAYER,blk.46,559271,2
0,1,148,94,46,LAYER,blk.46,999635,0
0,1,148,95,47,LAYER,blk.47,756406,2
0,1,148,96,-1,LAYER,post,9506407,0
0,1,149,0,-1,LAYER,pre,38802,0
0,1,149,1,0,LAYER,blk.0,481198,0
0,1,149,2,0,LAYER,blk.0,3672187,0
0,1,149,3,1,LAYER,blk.1,484115,0
0,1,149,4,1,LAYER,blk.1,5500990,0
0,1,149,5,2,LAYER,blk.2,483489,0
0,1,149,6,2,LAYER,blk.2,2102084,0
0,1,149,7,3,LAYER,blk.3,522239,0
0,1,149,8,3,LAYER,blk.3,2929375,0
