t,pswpin,pswpout,pgmajfault,memavail_kb,swapfree_kb,bmoe_pid,bmoe_minflt,bmoe_majflt,bmoe_cpu_ticks,thermal_status,cap0,cap6
1789633908,194528522,291541334,202809421,5844356,9373048,,,,,1,1900800,1651200
1789633913,194529031,291541334,202809944,5838060,9374868,,,,,1,1900800,1651200
1789633918,194529242,291541334,202810158,5840148,9375680,,,,,1,1900800,1651200
1789633924,194529773,291542879,202810701,5841036,9371868,,,,,1,1900800,1651200
1789633929,194529884,291542879,202810813,5836480,9372636,,,,,1,1900800,1651200
1789633934,194530065,291542879,202810995,5835212,9373484,,,,,1,1900800,1651200
1789633939,194530393,291546846,202811494,6004068,9357100,18786,100390,166,256,1,1900800,1651200
1789633944,194531835,291593120,202813583,6134464,9211424,18786,227517,166,738,1,1900800,1651200
1789633949,194540862,291674756,202824351,6130876,8917024,18786,344084,650,1251,1,1900800,1651200
1789633954,194553833,291717054,202839175,6251892,8803228,18786,356193,2275,1798,1,1900800,1651200
1789633960,194559242,291739657,202845313,6443736,8591516,18786,369529,2881,2289,1,1900800,1651200
1789633965,194570287,291844259,202905370,1516084,8457284,18786,1740613,52534,3464,1,1900800,1651200
1789633970,194617482,291882604,202952706,1624488,8403004,18786,3311477,96003,4646,1,1900800,1651200
1789633975,194621316,291883543,202956806,1595280,8414400,18786,4224977,96155,5822,1,1900800,1651200
1789633980,194666706,291899199,203004170,1515760,8437724,18786,5084890,96288,6834,1,1900800,1651200
1789633985,194788254,292095283,203132738,1285900,8622076,18786,5330766,164391,7474,1,1900800,1651200
1789633990,194813569,292180774,203162243,1436808,8546248,18786,6042863,168759,8328,1,1900800,1651200
1789633996,194852762,292305198,203204952,1308436,8342012,18786,6863504,173406,9188,1,1900800,1651200
1789634001,194896532,292399499,203250849,1352668,8374696,18786,7564209,190318,10079,1,1900800,1651200
1789634006,194909846,292437846,203264647,1420196,8275392,18786,8457009,190507,11087,2,1747200,1651200
1789634011,194917899,292454338,203273209,1458168,8291160,18786,9400185,190804,12226,2,1747200,1651200
1789634016,194943311,292473342,203300313,1370928,8313380,18786,10348641,191218,13289,2,1747200,1651200
1789634021,194954382,292492963,203311985,1398776,8281740,18786,11279469,192260,14370,2,1747200,1651200
1789634026,194963077,292494784,203321185,1435676,8442232,18786,12379450,192670,15579,2,1747200,1651200
1789634032,194976872,292513405,203336827,1323552,8456640,18786,13133890,193080,16543,2,1747200,1651200
1789634037,194991239,292543530,203352098,1402704,8406336,18786,14021515,193481,17540,2,1747200,1651200
1789634042,195016220,292571138,203378473,1365372,8399820,18786,14861703,194248,18532,2,1747200,1651200
1789634047,195021822,292584494,203384625,1367368,8372012,18786,15540387,194651,19578,2,1747200,1651200
1789634052,195027354,292598500,203390690,1399432,8339312,18786,16323807,195052,20685,2,1747200,1651200
1789634057,195047822,292598535,203411802,6245452,8777032,,,,,2,1747200,1651200
1789634062,195050270,292598535,203414275,6264292,8786896,,,,,2,1747200,1651200
1789634067,195056108,292598535,203420271,6268084,8809816,,,,,2,1747200,1651200
1789634073,195058772,292598535,203424016,6251064,8824676,,,,,2,1747200,1651200
1789634078,195060036,292598535,203425311,6244072,8829988,,,,,2,1747200,1651200
1789634083,195060946,292598535,203426233,6237136,8833940,,,,,2,1747200,1651200
1789634088,195061764,292601255,203427071,6238272,8825912,,,,,2,1747200,1651200
1789634093,195063710,292601255,203429069,6235824,8833904,,,,,2,1747200,1651200
1789634098,195065649,292601255,203431067,6257888,8841776,,,,,2,1747200,1651200
1789634103,195066464,292601255,203431891,6250800,8845236,,,,,2,1747200,1651200
1789634108,195076966,292603080,203442800,6193516,8889024,,,,,1,1900800,1651200
1789634114,195084931,292603080,203450860,6167296,8952676,,,,,1,1900800,1651200
1789634119,195085686,292603080,203451635,6164872,8955972,,,,,1,1900800,1651200
1789634124,195086455,292603080,203452421,6178136,8959672,,,,,1,1900800,1651200
1789634129,195086796,292604302,203452766,6192608,8955832,,,,,1,1900800,1651200
1789634134,195087415,292604302,203453397,6188284,8958460,,,,,1,1900800,1651200
1789634139,195087951,292604302,203453957,6181644,8959484,,,,,1,1900800,1651200
1789634145,195088290,292604302,203454300,6178020,8961364,,,,,1,1900800,1651200
1789634150,195088480,292604302,203454494,6178372,8961888,,,,,1,1900800,1651200
1789634155,195088801,292604302,203454822,6173676,8963168,,,,,1,1900800,1651200
1789634160,195089454,292604302,203455481,6166464,8966008,,,,,1,1900800,1651200
1789634165,195089713,292604302,203455744,6160336,8966776,,,,,1,1900800,1651200
1789634170,195090232,292604302,203456272,6162268,8968824,,,,,1,1900800,1651200
1789634175,195090671,292604302,203456753,6152236,8970616,,,,,1,1900800,1651200
1789634180,195092886,292604302,203459307,6053456,8979708,,,,,1,1900800,1651200
1789634186,195095807,292604302,203462458,5894256,8991052,,,,,1,1900800,1651200
1789634191,195098025,292604302,203464801,5960444,9000292,,,,,1,1900800,1651200
1789634196,195098216,292604302,203464992,6014348,9001344,,,,,1,1900800,1651200
1789634201,195098684,292604302,203465468,6043036,9002624,,,,,1,1900800,1651200
1789634206,195120939,292604302,203487827,5966284,9104732,,,,,1,1900800,1651200
1789634211,195121159,292604302,203488053,5971468,9105764,,,,,1,1900800,1651200
1789634216,195121483,292604302,203488383,5980536,9106800,,,,,1,1900800,1651200
1789634221,195121838,292604302,203488738,5983120,9108592,,,,,1,1900800,1651200
1789634227,195121943,292604302,203488843,5979604,9108848,,,,,1,1900800,1651200
1789634232,195122116,292604302,203489021,5979784,9109616,,,,,1,1900800,1651200
1789634237,195122313,292604302,203489229,5975164,9109888,,,,,1,1900800,1651200
1789634242,195122335,292604302,203489251,5971472,9110144,,,,,1,1900800,1651200
1789634247,195122411,292604302,203489327,5966288,9110656,,,,,1,1900800,1651200
1789634252,195122635,292604302,203489552,5963244,9111424,,,,,1,1900800,1651200
1789634257,195122732,292604302,203489649,5959524,9111936,,,,,1,1900800,1651200
1789634263,195123258,292604302,203490194,5954472,9114496,,,,,1,1900800,1651200
1789634268,195124115,292604302,203491108,5945364,9117824,,,,,1,1900800,1651200
1789634273,195124327,292604302,203491325,5940848,9118856,,,,,1,1900800,1651200
1789634278,195124611,292604302,203491611,5942752,9119624,,,,,1,1900800,1651200
1789634283,195124952,292604302,203491955,5935148,9121160,,,,,1,1900800,1651200
1789634288,195125046,292604302,203492049,5930680,9121416,,,,,1,1900800,1651200
1789634294,195125246,292604302,203492249,5929440,9122184,,,,,1,1900800,1651200
1789634299,195125753,292604302,203492764,5922396,9124232,,,,,1,1900800,1651200
1789634304,195125878,292604302,203492889,5919808,9124744,,,,,1,1900800,1651200
1789634309,195177284,292604302,203545853,5552356,9332580,,,,,1,1747200,1651200
1789634314,195183654,292604302,203552248,5531064,9369176,,,,,1,1747200,1651200
1789634319,195184960,292604302,203553605,5573488,9374316,,,,,1,1747200,1651200
1789634324,195185248,292604302,203553894,5570420,9375596,,,,,1,1747200,1651200
1789634330,195185813,292604302,203554462,5587700,9378156,,,,,1,1747200,1651200
1789634335,195185912,292604302,203554561,5594664,9378668,,,,,1,1747200,1651200
1789634340,195186167,292604302,203554817,5597256,9380332,,,,,1,1747200,1651200
1789634345,195186278,292604302,203554929,5615676,9380624,,,,,1,1747200,1651200
1789634350,195186390,292605651,203555043,5612820,9375804,,,,,1,1747200,1651200
1789634355,195187185,292605651,203555853,5639736,9378876,,,,,1,1747200,1651200
1789634360,195187949,292611108,203556842,5830580,9403544,24004,108903,183,294,1,1747200,1651200
1789634365,195189505,292635982,203558733,5892008,9306776,24004,220797,183,709,1,1747200,1651200
1789634371,195204240,292714753,203575293,5752284,9074124,24004,341336,209,1102,1,1747200,1651200
1789634376,195219185,292779763,203592250,5884348,8880844,24004,348921,993,2222,1,1747200,1651200
1789634381,195226861,292800741,203600847,5986200,8769492,24004,358766,1476,3344,1,1747200,1651200
1789634386,195233888,292815291,203608545,6111504,8648720,24004,367736,1838,4460,1,1747200,1651200
1789634391,195240505,292877893,203664240,1914948,8571316,24004,1452380,51691,5709,1,1747200,1651200
1789634396,195289069,292971036,203713366,1631572,8527144,24004,2495241,90890,7284,1,1747200,1651200
1789634401,195296928,292973633,203721573,1621160,8627916,24004,2568122,91765,8472,1,1747200,1651200
1789634406,195300043,292974063,203724787,1628792,8639760,24004,2628046,91847,9709,1,1747200,1651200
1789634411,195303798,292975126,203728823,1683036,8651936,24004,2671333,91997,10985,1,1747200,1651200
1789634417,195316660,292979485,203742696,1631792,8702544,24004,2737129,92255,12212,1,1747200,1651200
1789634422,195325813,292985924,203752603,1626632,8642960,24004,2765935,92516,13439,1,1747200,1651200
1789634427,195327396,292987619,203754498,1659744,8643844,24004,2786359,92834,14647,1,1747200,1651200
1789634432,195331066,292987619,203758489,1612064,8663744,24004,2850493,93150,15738,1,1747200,1651200
1789634437,195332750,292987987,203760482,1631104,8669992,24004,2944097,93453,16828,1,1747200,1651200
1789634442,195335895,292988152,203764172,1601040,8683200,24004,3033664,93902,18057,1,1747200,1651200
1789634447,195337667,292988426,203766526,1593960,8693280,24004,3076544,94621,19272,1,1747200,1651200
1789634452,195338988,292988503,203768322,1572736,8700008,24004,3127376,95074,20523,1,1747200,1651200
1789634457,195346837,292988503,203776448,6301280,9061024,,,,,1,1747200,1651200
1789634462,195347178,292988503,203776805,6366080,9062656,,,,,1,1747200,1651200
1789634468,195347481,292988503,203777111,6376244,9063936,,,,,1,1747200,1651200
1789634473,195354502,292988503,203784224,6348396,9100920,,,,,1,1747200,1651200
1789634478,195354651,292988503,203784375,6347012,9101176,,,,,1,1747200,1651200
1789634483,195355497,292988503,203785233,6339532,9104760,,,,,1,1747200,1651200
1789634488,195358998,292988503,203788857,6330524,9118584,,,,,1,1747200,1651200
1789634493,195359678,292988503,203789585,6323440,9121456,,,,,1,1747200,1651200
1789634498,195363175,292988503,203793245,6299596,9135024,,,,,1,1747200,1651200
1789634504,195363386,292988503,203793459,6300088,9136048,,,,,1,1747200,1651200
1789634509,195364861,292988503,203794983,6295424,9141964,,,,,1,1747200,1651200
1789634514,195365158,292988503,203795280,6289184,9143244,,,,,1,1747200,1651200
1789634519,195365311,292988503,203795433,6289424,9144012,,,,,1,1747200,1651200
1789634524,195365721,292988503,203795847,6278188,9145368,,,,,1,1747200,1651200
1789634529,195371799,292988503,203802025,6260752,9176492,,,,,1,1747200,1651200
1789634534,195410304,292988503,203843344,5499036,9333860,,,,,1,1747200,1651200
1789634539,195412483,292988503,203845554,5622652,9342864,,,,,1,1747200,1651200
1789634544,195412805,292988503,203845880,5709708,9344428,,,,,1,1747200,1651200
1789634550,195412994,292988503,203846079,5709612,9344964,,,,,1,1747200,1651200
1789634555,195413119,292988503,203846204,5708640,9345476,,,,,1,1747200,1651200
1789634560,195413352,292988503,203846440,5713912,9346500,,,,,1,1747200,1651200
1789634565,195413571,292988503,203846659,5712720,9349272,,,,,1,1747200,1651200
1789634570,195413833,292988503,203846924,5709408,9350560,,,,,1,1747200,1651200
1789634575,195413982,292988503,203847082,5704508,9351948,,,,,1,1747200,1651200
1789634580,195414357,292988503,203847461,5703292,9354112,,,,,1,1747200,1651200
1789634586,195414983,292994777,203848103,5685292,9330816,,,,,1,1747200,1651200
1789634591,195415517,293023115,203848637,5809996,9219200,,,,,1,1747200,1651200
1789634596,195415607,293024813,203848727,5861640,9212800,,,,,1,1747200,1651200
1789634601,195416010,293024813,203849140,5885776,9214128,,,,,1,1747200,1651200
1789634606,195416130,293028409,203849262,5905972,9200048,,,,,1,1747200,1651200
1789634611,195417921,293041557,203851283,5907764,9154496,,,,,1,1747200,1651200
1789634616,195418041,293041557,203851403,5903220,9154772,,,,,1,1747200,1651200
1789634621,195418875,293041557,203852237,5901828,9158372,,,,,1,1747200,1651200
1789634627,195419202,293052258,203852580,5907604,9115876,,,,,1,1747200,1651200
1789634632,195419400,293052258,203852778,5912628,9116644,,,,,1,1747200,1651200
1789634637,195419579,293052258,203852960,5923008,9117156,,,,,1,1747200,1651200
1789634642,195419730,293052258,203853111,5930484,9117924,,,,,1,1747200,1651200
1789634647,195419812,293056661,203853193,5942456,9099492,,,,,1,1747200,1651200
1789634652,195423484,293056661,203856946,5896164,9113572,,,,,1,1747200,1651200
1789634657,195423577,293056661,203857040,5892648,9114084,,,,,1,1747200,1651200
1789634663,195423679,293056661,203857143,5892004,9114340,,,,,1,1747200,1651200
1789634668,195423777,293057217,203857242,5889684,9112292,,,,,1,1747200,1651200
1789634673,195424649,293057217,203858118,5893776,9115896,,,,,1,1747200,1651200
1789634678,195425006,293057217,203858476,5934820,9117432,,,,,1,1747200,1651200
1789634683,195425372,293057217,203858871,5943808,9118968,,,,,1,1747200,1651200
1789634688,195431610,293058233,203865376,5698476,9140392,,,,,1,1747200,1651200
1789634693,195432118,293058233,203866082,5756896,9142204,,,,,1,1747200,1651200
1789634698,195432261,293058233,203866227,5772492,9142972,,,,,1,1747200,1651200
1789634704,195432443,293059281,203866414,5788144,9139644,,,,,1,1747200,1651200
1789634709,195432513,293059281,203866484,5804400,9139644,,,,,1,1747200,1651200
1789634714,195432696,293059281,203866668,5801840,9140412,,,,,1,1747200,1651200
1789634719,195434228,293059281,203868211,5803404,9156856,,,,,1,1747200,1651200
1789634724,195434345,293059281,203868328,5800172,9157368,,,,,1,1747200,1651200
1789634729,195434562,293059281,203868550,5798052,9158548,,,,,1,1747200,1651200
1789634734,195434668,293059281,203868656,5796268,9158904,,,,,1,1747200,1651200
1789634740,195434776,293059281,203868764,5791936,9159160,,,,,1,1747200,1651200
1789634745,195434972,293059281,203868960,5790024,9159928,,,,,1,1747200,1651200
1789634750,195435752,293059281,203869798,5786088,9163280,,,,,1,1747200,1651200
1789634755,195435866,293059281,203869913,5803276,9163536,,,,,1,1747200,1651200
1789634760,195436569,293068218,203870876,5921416,9130016,11565,110141,68,291,1,1747200,1651200
1789634765,195437442,293109645,203872155,6026380,8966176,11565,221817,68,719,1,1747200,1651200
1789634771,195441210,293175838,203877082,5997640,8710688,11565,343826,625,1346,1,1747200,1651200
1789634776,195450342,293241277,203889439,6286820,8369452,11565,359731,3617,2841,1,1747200,1651200
1789634781,195462738,293282299,203952974,4497472,8374380,11565,829107,55678,4032,1,1747200,1651200
1789634786,195524178,293412969,204014720,1361604,8159332,11565,2452814,106972,5939,1,1747200,1651200
1789634791,195547103,293416875,204037901,1485916,8083836,11565,2544003,124621,7413,1,1747200,1651200
1789634796,195548606,293416875,204039598,1472808,8091004,11565,2561355,124797,8976,1,1747200,1651200
1789634801,195553157,293418762,204044688,1460072,8117288,11565,2582955,125219,10527,1,1747200,1651200
1789634806,195555769,293420299,204047861,1467336,8123532,11565,2590300,125736,11995,1,1747200,1651200
1789634811,195558010,293420299,204050605,1450756,8134028,11565,2600285,126242,13458,1,1747200,1651200
1789634816,195559954,293420299,204053064,1436372,8144292,11565,2628149,126764,14958,1,1747200,1651200
1789634822,195564556,293422099,204058231,1455792,8135172,11565,2667677,127271,16424,1,1747200,1651200
1789634827,195565848,293422099,204060008,1448340,8142084,11565,2711789,127784,17932,1,1747200,1651200
1789634832,195567412,293422099,204062145,1428348,8150540,11565,2730870,128638,19465,1,1747200,1651200
1789634837,195568723,293422099,204063951,1410716,8157708,11565,2767926,129127,21030,1,1747200,1651200
1789634842,195577026,293422099,204072543,6458064,8533472,,,,,1,1747200,1651200
1789634847,195612699,293422099,204110271,6140132,8667024,,,,,1,1747200,1651200
1789634852,195613901,293422099,204111518,6125976,8671428,,,,,1,1747200,1651200
1789634857,195614831,293422099,204112474,6130424,8674556,,,,,1,1747200,1651200
1789634862,195616205,293422099,204113898,6120412,8688280,,,,,1,1747200,1651200
1789634868,195616864,293422099,204114564,6086976,8690840,,,,,1,1747200,1651200
1789634873,195617115,293422099,204114820,6083848,8691908,,,,,1,1747200,1651200
1789634878,195617555,293422099,204115277,6084676,8694440,,,,,1,1747200,1651200
1789634883,195618261,293427361,204115988,6098988,8675780,,,,,1,1747200,1651200
1789634888,195618608,293427361,204116350,6107152,8677184,,,,,1,1747200,1651200
1789634893,195618849,293427361,204116594,6114228,8678240,,,,,1,1747200,1651200
